dataset,country_code,country,series,sector_code,unit,theme,period,value
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2001-12,3.2980556
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2002-01,3.4831818
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2002-02,3.59365
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2002-03,3.81555
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2002-04,3.8602381
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2002-05,3.9627273
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2002-06,3.86875
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2002-07,3.6448261
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2002-08,3.4404091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2002-09,3.2364286
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2002-10,3.125913
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2002-11,3.017381
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2002-12,2.87155
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2003-01,2.7045455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2003-02,2.50355
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2003-03,2.4111905
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2003-04,2.44695
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2003-05,2.2520952
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2003-06,2.0136667
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2003-07,2.076087
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2003-08,2.278619
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2003-09,2.2575909
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2003-10,2.3025217
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2003-11,2.41035
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2003-12,2.3807619
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2004-01,2.2162857
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2004-02,2.16305
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2004-03,2.0550435
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2004-04,2.16265
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2004-05,2.2974286
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2004-06,2.4044091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2004-07,2.3610455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2004-08,2.302
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2004-09,2.3770455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2004-10,2.3160952
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2004-11,2.3283182
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2004-12,2.3010435
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2005-01,2.3120952
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2005-02,2.31
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2005-03,2.3347619
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2005-04,2.2650952
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2005-05,2.1932727
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2005-06,2.1028182
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2005-07,2.168
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2005-08,2.2228696
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2005-09,2.2195
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2005-10,2.4135714
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2005-11,2.6843636
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2005-12,2.7832857
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2006-01,2.8334545
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2006-02,2.91415
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2006-03,3.1053478
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2006-04,3.2214444
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2006-05,3.3078182
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2006-06,3.4005455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2006-07,3.538619
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2006-08,3.6151304
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2006-09,3.7153333
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2006-10,3.7991818
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2006-11,3.8636818
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2006-12,3.9208947
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2007-01,4.0644091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2007-02,4.09355
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2007-03,4.1055455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2007-04,4.2526842
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2007-05,4.3731364
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2007-06,4.5054762
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2007-07,4.5638182
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2007-08,4.6663478
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2007-09,4.7245
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2007-10,4.6466522
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2007-11,4.6072273
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2007-12,4.7929474
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2008-01,4.4980455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2008-02,4.3488571
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2008-03,4.5900526
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2008-04,4.8199091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2008-05,4.9938095
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2008-06,5.3608095
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2008-07,5.3932174
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2008-08,5.3230476
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2008-09,5.3839091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2008-10,5.2478261
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2008-11,4.3504
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2008-12,3.452
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2009-01,2.621619
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2009-02,2.1354
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2009-03,1.9089091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2009-04,1.771
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2009-05,1.64445
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2009-06,1.6104545
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2009-07,1.4119565
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2009-08,1.3342857
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2009-09,1.2610455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2009-10,1.2426364
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2009-11,1.2305714
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2009-12,1.2424091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2010-01,1.23215
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2010-02,1.2252
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2010-03,1.2151304
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2010-04,1.22515
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2010-05,1.2493333
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2010-06,1.2813182
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2010-07,1.3733636
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2010-08,1.4210455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2010-09,1.4204545
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2010-10,1.495381
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2010-11,1.5405
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2010-12,1.526087
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2011-01,1.5499524
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2011-02,1.714
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2011-03,1.924087
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2011-04,2.0855789
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2011-05,2.1471364
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2011-06,2.1441364
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2011-07,2.1826667
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2011-08,2.096913
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2011-09,2.0669091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2011-10,2.1101429
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2011-11,2.0439091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2011-12,2.0035238
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2012-01,1.8366364
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2012-02,1.6783333
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2012-03,1.4985
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2012-04,1.3678421
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2012-05,1.2660455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2012-06,1.2190476
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2012-07,1.0608182
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2012-08,0.8766087
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2012-09,0.73985
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2012-10,0.650087
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2012-11,0.5879091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2012-12,0.5492778
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2013-01,0.5753182
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2013-02,0.59415
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2013-03,0.54495
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2013-04,0.5284286
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2013-05,0.4837727
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2013-06,0.50705
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2013-07,0.5253913
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2013-08,0.5423182
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2013-09,0.5434286
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2013-10,0.5409565
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2013-11,0.506381
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2013-12,0.5425
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2014-01,0.5621364
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2014-02,0.549
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2014-03,0.5772857
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2014-04,0.60395
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2014-05,0.5922857
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2014-06,0.5127143
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2014-07,0.4875217
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2014-08,0.4690952
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2014-09,0.3623182
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2014-10,0.3376087
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2014-11,0.3347
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2014-12,0.3285238
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2015-01,0.2981905
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2015-02,0.25505
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2015-03,0.2123636
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2015-04,0.18045
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2015-05,0.1654211
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2015-06,0.1630455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2015-07,0.1672609
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2015-08,0.1612857
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2015-09,0.1535909
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2015-10,0.1279091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2015-11,0.0789048
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2015-12,0.0589091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2016-01,0.04235
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2016-02,-0.0078571
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2016-03,-0.012381
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2016-04,-0.0097619
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2016-05,-0.0125909
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2016-06,-0.028
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2016-07,-0.0560476
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2016-08,-0.0483043
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2016-09,-0.0570909
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2016-10,-0.0687619
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2016-11,-0.0740455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2016-12,-0.0804286
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2017-01,-0.0945
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2017-02,-0.1059
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2017-03,-0.1096087
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2017-04,-0.119
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2017-05,-0.1272273
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2017-06,-0.1490909
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2017-07,-0.1540952
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2017-08,-0.1563478
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2017-09,-0.1682857
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2017-10,-0.1797727
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2017-11,-0.1889545
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2017-12,-0.1897368
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2018-01,-0.1886818
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2018-02,-0.19125
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2018-03,-0.191
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2018-04,-0.1897
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2018-05,-0.188
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2018-06,-0.1814762
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2018-07,-0.1795455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2018-08,-0.1692609
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2018-09,-0.1662
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2018-10,-0.1538261
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2018-11,-0.1474091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2018-12,-0.1286842
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2019-01,-0.1158636
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2019-02,-0.1084
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2019-03,-0.1087619
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2019-04,-0.1122
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2019-05,-0.1339091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2019-06,-0.19025
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2019-07,-0.2833043
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2019-08,-0.3562727
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2019-09,-0.3391429
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2019-10,-0.3042174
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2019-11,-0.2719524
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2019-12,-0.2614
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2020-01,-0.2534091
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2020-02,-0.2881
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2020-03,-0.2656364
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2020-04,-0.1082
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2020-05,-0.08135
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2020-06,-0.1474545
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2020-07,-0.2788696
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2020-08,-0.3589048
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2020-09,-0.4145909
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2020-10,-0.466
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2020-11,-0.480619
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2020-12,-0.4966364
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2021-01,-0.5047
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2021-02,-0.50085
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2021-03,-0.4867391
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2021-04,-0.4835
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2021-05,-0.480619
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2021-06,-0.4838636
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2021-07,-0.4907273
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2021-08,-0.4982273
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2021-09,-0.4923182
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2021-10,-0.4767619
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2021-11,-0.487
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2021-12,-0.5019565
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2022-01,-0.4766667
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2022-02,-0.33525
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2022-03,-0.2373913
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2022-04,0.0130526
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2022-05,0.2865909
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2022-06,0.8522273
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2022-07,0.9915238
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2022-08,1.2494783
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2022-09,2.233
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2022-10,2.629381
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2022-11,2.8283182
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2022-12,3.0181429
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2023-01,3.3370455
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2023-02,3.5336
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2023-03,3.6466087
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2023-04,3.7565556
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2023-05,3.8622273
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2023-06,4.0072727
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2023-07,4.1490476
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2023-08,4.0729565
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2023-09,4.1491905
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2023-10,4.16
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2023-11,4.0220909
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2023-12,3.6791053
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2024-01,3.6092273
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2024-02,3.6705238
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2024-03,3.71785
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2024-04,3.7033333
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2024-05,3.6801364
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2024-06,3.6496
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2024-07,3.525913
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2024-08,3.1661364
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2024-09,2.9360476
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2024-10,2.6913043
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2024-11,2.5055714
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2024-12,2.43605
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2025-01,2.5252273
FM,U2,Euro area,Euribor 12-month,EURIBOR12M,PCT,Interest rates,2025-02,2.40695
